fixture_id,date,gameweek,home_team,away_team,season,tag,player_id
1371,2022-02-13T14:00:00Z,25,NEW,AVL,2122,latest,
1372,2022-02-13T14:00:00Z,25,TOT,WOL,2122,latest,
1373,2022-02-13T16:30:00Z,25,LEI,WHU,2122,latest,
1374,2022-02-15T20:15:00Z,25,MUN,BHA,2122,latest,
1375,2022-02-19T12:30:00Z,26,WHU,NEW,2122,latest,
1376,2022-02-19T15:00:00Z,26,ARS,BRE,2122,latest,
1377,2022-02-19T15:00:00Z,26,AVL,WAT,2122,latest,
1378,2022-02-19T15:00:00Z,26,BHA,BUR,2122,latest,
1379,2022-02-19T15:00:00Z,26,CRY,CHE,2122,latest,
1380,2022-02-19T15:00:00Z,26,LIV,NOR,2122,latest,
1381,2022-02-19T15:00:00Z,26,SOU,EVE,2122,latest,
1382,2022-02-19T17:30:00Z,26,MCI,TOT,2122,latest,
1383,2022-02-20T14:00:00Z,26,LEE,MUN,2122,latest,
1384,2022-02-20T16:30:00Z,26,WOL,LEI,2122,latest,
1385,2022-02-23T19:30:00Z,26,BUR,TOT,2122,latest,
1386,2022-02-23T19:30:00Z,26,WAT,CRY,2122,latest,
1387,2022-02-23T19:45:00Z,26,LIV,LEE,2122,latest,
1388,2022-02-24T19:45:00Z,26,ARS,WOL,2122,latest,
1389,2022-02-25T20:00:00Z,27,SOU,NOR,2122,latest,
1390,2022-02-26T12:30:00Z,27,LEE,TOT,2122,latest,
1391,2022-02-26T15:00:00Z,27,BRE,NEW,2122,latest,
1392,2022-02-26T15:00:00Z,27,CRY,BUR,2122,latest,
1393,2022-02-26T15:00:00Z,27,MUN,WAT,2122,latest,
1394,2022-02-26T15:30:00Z,27,BHA,AVL,2122,latest,
1395,2022-02-26T17:30:00Z,27,EVE,MCI,2122,latest,
1396,2022-02-27T14:00:00Z,27,WHU,WOL,2122,latest,
1397,2022-03-01T19:45:00Z,27,BUR,LEI,2122,latest,
1398,2022-03-05T12:30:00Z,28,LEI,LEE,2122,latest,
1399,2022-03-05T15:00:00Z,28,AVL,SOU,2122,latest,
1400,2022-03-05T15:00:00Z,28,BUR,CHE,2122,latest,
1401,2022-03-05T15:00:00Z,28,NEW,BHA,2122,latest,
1402,2022-03-05T15:00:00Z,28,NOR,BRE,2122,latest,
1403,2022-03-05T15:00:00Z,28,WOL,CRY,2122,latest,
1404,2022-03-05T17:30:00Z,28,LIV,WHU,2122,latest,
1405,2022-03-06T14:00:00Z,28,WAT,ARS,2122,latest,
1406,2022-03-06T16:30:00Z,28,MCI,MUN,2122,latest,
1407,2022-03-07T20:00:00Z,28,TOT,EVE,2122,latest,
1408,2022-03-10T19:30:00Z,28,NOR,CHE,2122,latest,
1409,2022-03-10T19:30:00Z,28,SOU,NEW,2122,latest,
1410,2022-03-10T19:30:00Z,28,WOL,WAT,2122,latest,
1411,2022-03-10T19:45:00Z,28,LEE,AVL,2122,latest,
1412,2022-03-12T12:30:00Z,29,BHA,LIV,2122,latest,
1413,2022-03-12T15:00:00Z,29,BRE,BUR,2122,latest,
1414,2022-03-12T17:30:00Z,29,MUN,TOT,2122,latest,
1415,2022-03-13T14:00:00Z,29,CHE,NEW,2122,latest,
1416,2022-03-13T14:00:00Z,29,EVE,WOL,2122,latest,
1417,2022-03-13T14:00:00Z,29,LEE,NOR,2122,latest,
1418,2022-03-13T14:00:00Z,29,SOU,WAT,2122,latest,
1419,2022-03-13T14:00:00Z,29,WHU,AVL,2122,latest,
1420,2022-03-13T16:30:00Z,29,ARS,LEI,2122,latest,
1421,2022-03-14T20:00:00Z,29,CRY,MCI,2122,latest,
1422,2022-03-16T19:30:00Z,29,BHA,TOT,2122,latest,
1423,2022-03-16T20:15:00Z,29,ARS,LIV,2122,latest,
1424,2022-03-17T19:45:00Z,29,EVE,NEW,2122,latest,
1425,2022-03-18T20:00:00Z,30,WOL,LEE,2122,latest,
1426,2022-03-19T12:30:00Z,30,AVL,ARS,2122,latest,
1427,2022-03-20T14:00:00Z,30,LEI,BRE,2122,latest,
1428,2022-03-20T16:30:00Z,30,TOT,WHU,2122,latest,
1429,2022-04-02T11:30:00Z,31,LIV,WAT,2122,latest,
1430,2022-04-02T14:00:00Z,31,BHA,NOR,2122,latest,
1431,2022-04-02T14:00:00Z,31,BUR,MCI,2122,latest,
1432,2022-04-02T14:00:00Z,31,CHE,BRE,2122,latest,
1433,2022-04-02T14:00:00Z,31,LEE,SOU,2122,latest,
1434,2022-04-02T14:00:00Z,31,WOL,AVL,2122,latest,
1435,2022-04-02T16:30:00Z,31,MUN,LEI,2122,latest,
1436,2022-04-03T13:00:00Z,31,WHU,EVE,2122,latest,
1437,2022-04-03T15:30:00Z,31,TOT,NEW,2122,latest,
1438,2022-04-04T19:00:00Z,31,CRY,ARS,2122,latest,
1439,2022-04-06T18:30:00Z,31,BUR,EVE,2122,latest,
1440,2022-04-08T19:00:00Z,32,NEW,WOL,2122,latest,
1441,2022-04-09T11:30:00Z,32,EVE,MUN,2122,latest,
1442,2022-04-09T14:00:00Z,32,ARS,BHA,2122,latest,
1443,2022-04-09T14:00:00Z,32,SOU,CHE,2122,latest,
1444,2022-04-09T14:00:00Z,32,WAT,LEE,2122,latest,
1445,2022-04-09T16:30:00Z,32,AVL,TOT,2122,latest,
1446,2022-04-10T13:00:00Z,32,BRE,WHU,2122,latest,
1447,2022-04-10T13:00:00Z,32,LEI,CRY,2122,latest,
1448,2022-04-10T13:00:00Z,32,NOR,BUR,2122,latest,
1449,2022-04-10T15:30:00Z,32,MCI,LIV,2122,latest,
1450,2022-04-16T11:30:00Z,33,TOT,BHA,2122,latest,
1451,2022-04-16T14:00:00Z,33,MUN,NOR,2122,latest,
1452,2022-04-16T14:00:00Z,33,SOU,ARS,2122,latest,
1453,2022-04-16T14:00:00Z,33,WAT,BRE,2122,latest,
1454,2022-04-17T13:15:00Z,33,NEW,LEI,2122,latest,
1455,2022-04-17T13:15:00Z,33,WHU,BUR,2122,latest,
1456,2022-04-19T19:00:00Z,33,LIV,MUN,2122,latest,
1457,2022-04-20T18:45:00Z,33,CHE,ARS,2122,latest,
1458,2022-04-20T18:45:00Z,33,EVE,LEI,2122,latest,
1459,2022-04-20T18:45:00Z,33,NEW,CRY,2122,latest,
1460,2022-04-20T19:00:00Z,33,MCI,BHA,2122,latest,
1461,2022-04-21T18:45:00Z,33,BUR,SOU,2122,latest,
1462,2022-04-23T11:30:00Z,34,ARS,MUN,2122,latest,
1463,2022-04-23T14:00:00Z,34,LEI,AVL,2122,latest,
1464,2022-04-23T14:00:00Z,34,MCI,WAT,2122,latest,
1465,2022-04-23T14:00:00Z,34,NOR,NEW,2122,latest,
1466,2022-04-23T16:30:00Z,34,BRE,TOT,2122,latest,
1467,2022-04-24T13:00:00Z,34,BHA,SOU,2122,latest,
1468,2022-04-24T13:00:00Z,34,BUR,WOL,2122,latest,
1469,2022-04-24T13:00:00Z,34,CHE,WHU,2122,latest,
1470,2022-04-24T15:30:00Z,34,LIV,EVE,2122,latest,
1471,2022-04-25T19:00:00Z,34,CRY,LEE,2122,latest,
1472,2022-04-28T18:45:00Z,34,MUN,CHE,2122,latest,
1473,2022-04-30T11:30:00Z,35,NEW,LIV,2122,latest,
1474,2022-04-30T14:00:00Z,35,AVL,NOR,2122,latest,
1475,2022-04-30T14:00:00Z,35,SOU,CRY,2122,latest,
1476,2022-04-30T14:00:00Z,35,WAT,BUR,2122,latest,
1477,2022-04-30T14:00:00Z,35,WOL,BHA,2122,latest,
1478,2022-04-30T16:30:00Z,35,LEE,MCI,2122,latest,
1479,2022-05-01T13:00:00Z,35,EVE,CHE,2122,latest,
1480,2022-05-01T13:00:00Z,35,TOT,LEI,2122,latest,
1481,2022-05-01T15:30:00Z,35,WHU,ARS,2122,latest,
1482,2022-05-02T19:00:00Z,35,MUN,BRE,2122,latest,
1483,2022-05-07T14:00:00Z,36,BRE,SOU,2122,latest,
1484,2022-05-07T14:00:00Z,36,BUR,AVL,2122,latest,
1485,2022-05-07T14:00:00Z,36,CHE,WOL,2122,latest,
1486,2022-05-07T14:00:00Z,36,CRY,WAT,2122,latest,
1487,2022-05-07T16:30:00Z,36,BHA,MUN,2122,latest,
1488,2022-05-07T18:45:00Z,36,LIV,TOT,2122,latest,
1489,2022-05-08T13:00:00Z,36,ARS,LEE,2122,latest,
1490,2022-05-08T13:00:00Z,36,LEI,EVE,2122,latest,
1491,2022-05-08T13:00:00Z,36,NOR,WHU,2122,latest,
1492,2022-05-08T15:30:00Z,36,MCI,NEW,2122,latest,
1493,2022-05-10T19:00:00Z,36,AVL,LIV,2122,latest,
1494,2022-05-11T18:30:00Z,36,LEE,CHE,2122,latest,
1495,2022-05-11T18:45:00Z,36,LEI,NOR,2122,latest,
1496,2022-05-11T18:45:00Z,36,WAT,EVE,2122,latest,
1497,2022-05-11T19:15:00Z,36,WOL,MCI,2122,latest,
1498,2022-05-12T18:45:00Z,36,TOT,ARS,2122,latest,
1499,2022-05-15T11:00:00Z,37,TOT,BUR,2122,latest,
1500,2022-05-15T13:00:00Z,37,AVL,CRY,2122,latest,
1501,2022-05-15T13:00:00Z,37,LEE,BHA,2122,latest,
1502,2022-05-15T13:00:00Z,37,WAT,LEI,2122,latest,
1503,2022-05-15T13:00:00Z,37,WHU,MCI,2122,latest,
1504,2022-05-15T13:00:00Z,37,WOL,NOR,2122,latest,
1505,2022-05-15T15:30:00Z,37,EVE,BRE,2122,latest,
1506,2022-05-16T19:00:00Z,37,NEW,ARS,2122,latest,
1507,2022-05-17T18:45:00Z,37,SOU,LIV,2122,latest,
1508,2022-05-19T18:45:00Z,37,EVE,CRY,2122,latest,
1509,2022-05-19T19:00:00Z,37,AVL,BUR,2122,latest,
1510,2022-05-19T19:00:00Z,37,CHE,LEI,2122,latest,
1511,2022-05-22T15:00:00Z,38,ARS,EVE,2122,latest,
1512,2022-05-22T15:00:00Z,38,BRE,LEE,2122,latest,
1513,2022-05-22T15:00:00Z,38,BHA,WHU,2122,latest,
1514,2022-05-22T15:00:00Z,38,BUR,NEW,2122,latest,
1515,2022-05-22T15:00:00Z,38,CHE,WAT,2122,latest,
1516,2022-05-22T15:00:00Z,38,CRY,MUN,2122,latest,
1517,2022-05-22T15:00:00Z,38,LEI,SOU,2122,latest,
1518,2022-05-22T15:00:00Z,38,LIV,WOL,2122,latest,
1519,2022-05-22T15:00:00Z,38,MCI,AVL,2122,latest,
1520,2022-05-22T15:00:00Z,38,NOR,TOT,2122,latest,
