season,injury,from,until,days,games,player,url
2021,Calf Injury,2020-09-20,2020-11-21,62,8,Kenny Tete,/kenny-tete/profil/spieler/206746
2021,Bruise,2021-01-27,2021-02-05,9,3,Ashley Barnes,/ashley-barnes/profil/spieler/63200
2021,Head Injury,2020-10-19,2020-10-30,11,1,Max Lowe,/max-lowe/profil/spieler/258885
2021,Knee Surgery,2020-09-22,,600,91,Jack O'Connell,/jack-oconnell/profil/spieler/212829
2021,Hip Injury,2021-06-14,2021-07-13,29,,Dean Henderson,/dean-henderson/profil/spieler/258919
2021,Knock,2020-11-10,2020-12-12,32,3,Tom Heaton,/tom-heaton/profil/spieler/34130
2021,Hamstring Injury,2021-01-09,2021-01-14,5,1,Adama Traoré,/adama-traore/profil/spieler/204103
2021,Knock,2020-09-02,2020-09-04,2,,Adama Traoré,/adama-traore/profil/spieler/204103
2021,Bruise,2020-09-20,2020-10-02,12,1,Scott Dann,/scott-dann/profil/spieler/62688
2021,Calf Injury,2020-11-22,2020-12-11,19,1,Andy Carroll,/andy-carroll/profil/spieler/48066
2021,Knee Injury,2021-04-05,2022-02-06,307,34,Jonny Otto,/jonny-otto/profil/spieler/175446
2021,Knee Injury,2020-08-07,2021-02-03,180,26,Jonny Otto,/jonny-otto/profil/spieler/175446
2021,Ankle Injury,2021-02-07,2021-02-23,16,3,Adam Webster,/adam-webster/profil/spieler/212847
2021,Groin Injury,2020-12-14,2020-12-15,1,,Adam Webster,/adam-webster/profil/spieler/212847
2021,Patella rupture,2021-04-11,2021-10-24,196,23,Cenk Tosun,/cenk-tosun/profil/spieler/45671
2021,Corona virus,2021-03-28,2021-04-07,10,2,Cenk Tosun,/cenk-tosun/profil/spieler/45671
2021,Edema in the knee,2021-02-19,2021-03-17,26,5,Cenk Tosun,/cenk-tosun/profil/spieler/45671
2021,Quarantine,2021-02-01,2021-02-08,7,2,Cenk Tosun,/cenk-tosun/profil/spieler/45671
2021,Calf Injury,2020-12-07,2021-01-01,25,5,Kyle Bartley,/kyle-bartley/profil/spieler/67421
2021,Corona virus,2021-01-03,2021-01-19,16,5,Eric García,/eric-garcia/profil/spieler/466794
2021,Knock,2020-12-10,2021-01-02,23,5,Eric García,/eric-garcia/profil/spieler/466794
2021,Head Injury,2020-09-20,2020-09-26,6,2,Eric García,/eric-garcia/profil/spieler/466794
2021,Hamstring Injury,2020-12-18,2020-12-25,7,1,Ivan Cavaleiro,/ivan-cavaleiro/profil/spieler/149716
2021,Thigh Problems,2020-10-23,2020-10-30,7,1,Ivan Cavaleiro,/ivan-cavaleiro/profil/spieler/149716
2021,Groin Injury,2021-05-15,2021-05-18,3,1,Serge Aurier,/serge-aurier/profil/spieler/127032
2021,Foot Injury,2021-02-07,2021-02-26,19,6,Serge Aurier,/serge-aurier/profil/spieler/127032
2021,Knock,2020-12-07,2020-12-12,5,1,Serge Aurier,/serge-aurier/profil/spieler/127032
2021,Arch pain,2020-10-30,2020-11-07,8,2,Serge Aurier,/serge-aurier/profil/spieler/127032
2021,Knock,2020-09-14,2020-09-19,5,1,Serge Aurier,/serge-aurier/profil/spieler/127032
2021,Hamstring Injury,2020-10-05,2020-12-19,75,15,Daniel Amartey,/daniel-amartey/profil/spieler/214056
2021,Thigh Muscle Strain,2020-12-18,2020-12-18,0,,Bobby Reid,/bobby-reid/profil/spieler/186186
2021,Muscle Injury,2020-11-08,2020-12-18,40,5,Seamus Coleman,/seamus-coleman/profil/spieler/68390
2021,Muscle Injury,2020-10-17,2020-11-05,19,3,Seamus Coleman,/seamus-coleman/profil/spieler/68390
2021,Hamstring Injury,2020-11-02,2020-11-22,20,1,Ryan Bertrand,/ryan-bertrand/profil/spieler/40611
2021,Quarantine,2021-06-01,2021-06-04,3,,John McGinn,/john-mcginn/profil/spieler/193116
2021,Knock,2021-01-28,2021-02-06,9,2,Romain Saïss,/romain-saiss/profil/spieler/204198
2021,Virus Infection,2020-11-09,2020-12-05,26,2,Romain Saïss,/romain-saiss/profil/spieler/204198
2021,Virus Infection,2021-01-04,2021-01-25,21,3,Matt Phillips,/matt-phillips/profil/spieler/77274
2021,Corona virus,2020-11-02,2020-11-17,15,2,Michal Karbownik,/michal-karbownik/profil/spieler/401604
2021,Groin Injury,2020-11-23,2020-12-12,19,2,Ethan Ampadu,/ethan-ampadu/profil/spieler/392771
2021,Knock,2020-11-01,2020-11-21,20,1,Ethan Ampadu,/ethan-ampadu/profil/spieler/392771
2021,Ankle Injury,2021-02-11,2021-04-12,60,8,Angelo Ogbonna,/angelo-ogbonna/profil/spieler/48002
2021,Groin Injury,2020-11-09,2020-11-19,10,,Angelo Ogbonna,/angelo-ogbonna/profil/spieler/48002
2021,Bruise,2020-09-27,2020-10-16,19,2,André Gomes,/andre-gomes/profil/spieler/221025
2021,Knock,2020-10-25,2020-10-29,4,,Jairo Riedewald,/jairo-riedewald/profil/spieler/241481
2021,Knock,2020-09-13,2020-09-25,12,2,Jairo Riedewald,/jairo-riedewald/profil/spieler/241481
2021,groin strain,2021-02-16,2021-02-19,3,1,Ilkay Gündogan,/ilkay-gundogan/profil/spieler/53622
2021,Ankle Injury,2020-12-27,2021-01-02,6,,Ilkay Gündogan,/ilkay-gundogan/profil/spieler/53622
2021,Corona virus,2020-09-21,2020-10-16,25,5,Ilkay Gündogan,/ilkay-gundogan/profil/spieler/53622
2021,Knock,2021-02-01,2021-03-02,29,7,Ibrahima Diallo,/ibrahima-diallo/profil/spieler/413032
2021,Knock,2020-11-02,2020-11-05,3,,Ibrahima Diallo,/ibrahima-diallo/profil/spieler/413032
2021,Knock,2021-01-08,2021-01-12,4,1,Raheem Sterling,/raheem-sterling/profil/spieler/134425
2021,Calf Strain,2020-11-14,2020-11-20,6,,Raheem Sterling,/raheem-sterling/profil/spieler/134425
2021,Cruciate Ligament Rupture,2021-03-01,2022-01-07,312,36,Timothy Fosu-Mensah,/timothy-fosu-mensah/profil/spieler/315131
